,Player,all-nba,Season,Age,G,GS,MP_per_game,FG,FGA,FG_Perc,3P,3PA,3P_Perc,2P,2PA,2P_Perc,eFG_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS_Perc,3PAr,FTr,ORB_Perc,DRB_Perc,TRB_Perc,AST_Perc,STL_Perc,BLK_Perc,TOV_Perc,USG_Perc,OWS,DWS,WS,WS_per_48,OBPM,DBPM,BPM,VORP
10,Dejounte Murray,0,2017.3333333333333,21.333333333333332,61.666666666666664,38.0,18.533333333333335,3.033333333333333,6.766666666666666,0.44533333333333336,0.3,0.9,0.3416666666666666,2.7000000000000006,5.833333333333333,0.4586666666666666,0.4716666666666667,1.0999999999999999,1.4333333333333333,0.7356666666666666,0.8666666666666666,3.3333333333333335,4.2,2.766666666666667,1.0333333333333332,0.30000000000000004,1.5333333333333332,1.6333333333333335,7.466666666666666,13.633333333333333,0.504,0.14266666666666666,0.227,4.533333333333333,18.3,11.4,21.96666666666667,2.4,1.3,18.23333333333333,21.666666666666668,0.03333333333333329,1.9666666666666668,1.9333333333333336,0.05499999999999999,-2.233333333333334,1.0,-1.3,0.6333333333333334
11,Rodney McGruder,0,2017.0,26.0,54.0,37.333333333333336,21.766666666666666,2.4,5.666666666666667,0.4363333333333333,0.9666666666666668,2.6999999999999997,0.3706666666666667,1.4333333333333336,2.9333333333333336,0.498,0.5256666666666666,0.5333333333333333,0.8000000000000002,0.614,0.8999999999999999,2.0,2.9,1.4000000000000001,0.5,0.20000000000000004,0.6333333333333333,1.5666666666666667,6.366666666666667,10.166666666666666,0.537,0.48166666666666663,0.14,4.466666666666667,9.9,7.2,9.166666666666668,1.2,0.7666666666666666,8.9,13.266666666666666,0.7000000000000001,1.2,1.8666666666666665,0.08533333333333333,-1.6666666666666667,-0.16666666666666666,-1.8666666666666665,0.0
12,Caris LeVert,0,2017.0,23.0,56.0,20.333333333333332,24.866666666666664,4.233333333333333,9.733333333333334,0.438,1.1333333333333335,3.533333333333333,0.32666666666666666,3.1,6.166666666666667,0.5113333333333333,0.49966666666666665,1.7333333333333332,2.4333333333333336,0.7073333333333333,0.6666666666666666,2.9,3.6,3.3333333333333335,1.0666666666666667,0.26666666666666666,1.6333333333333335,1.9000000000000001,11.333333333333334,13.799999999999999,0.5299999999999999,0.37866666666666665,0.25133333333333335,2.8333333333333335,12.4,7.633333333333333,20.96666666666667,1.9666666666666668,0.7999999999999999,13.166666666666666,21.033333333333335,0.6666666666666666,1.2666666666666666,1.9333333333333333,0.06833333333333334,-0.7999999999999999,0.26666666666666666,-0.5666666666666668,0.5
13,Derrick Jones Jr.,0,2017.0,20.0,37.333333333333336,10.0,16.166666666666668,1.9666666666666668,3.966666666666667,0.484,0.26666666666666666,0.9,0.24933333333333332,1.7,3.033333333333333,0.5573333333333333,0.512,0.9666666666666668,1.5,0.6603333333333333,1.3,1.5333333333333332,2.8000000000000003,0.5,0.46666666666666673,0.6,0.5,1.7666666666666668,5.133333333333334,12.033333333333333,0.5476666666666667,0.23733333333333337,0.38966666666666666,8.666666666666666,9.766666666666667,9.233333333333334,4.3,1.3,3.2000000000000006,9.566666666666666,13.366666666666667,0.7333333333333334,0.7000000000000001,1.4666666666666668,0.09799999999999999,-2.0,0.16666666666666666,-1.8333333333333333,0.13333333333333333
14,Damian Jones,0,2017.0,22.0,16.333333333333332,7.333333333333333,10.5,1.2333333333333334,2.066666666666667,0.572,0.0,0.0,0.0,1.2333333333333334,2.066666666666667,0.572,0.572,0.5,0.9333333333333332,0.5163333333333333,0.8333333333333334,1.2666666666666666,2.1,0.43333333333333335,0.2333333333333333,0.5333333333333333,0.5333333333333333,1.6666666666666667,3.0,9.133333333333333,0.5676666666666667,0.0,0.4506666666666666,9.200000000000001,12.866666666666667,11.133333333333335,3.8666666666666667,0.8333333333333334,3.8333333333333335,17.333333333333332,12.799999999999999,0.3,0.2333333333333333,0.5333333333333333,0.074,-4.533333333333333,-0.6666666666666666,-5.2333333333333325,-1.850371707708594e-17
15,Brandon Ingram,0,2017.0,20.0,63.333333333333336,50.333333333333336,32.03333333333333,5.533333333333334,11.866666666666667,0.4563333333333333,0.6666666666666666,2.0,0.338,4.866666666666666,9.866666666666665,0.48233333333333334,0.4856666666666667,2.9333333333333336,4.366666666666666,0.659,0.8666666666666667,3.966666666666667,4.8,3.0,0.6333333333333333,0.6,2.1666666666666665,2.5666666666666664,14.6,11.9,0.5216666666666666,0.18000000000000002,0.35966666666666675,2.8000000000000003,13.166666666666666,7.966666666666668,13.700000000000001,0.9666666666666668,1.5,13.466666666666667,20.733333333333334,0.19999999999999998,1.3,1.5,0.03866666666666667,-1.7333333333333334,-0.7999999999999999,-2.5333333333333337,-0.3333333333333333
16,Danuel House Jr.,0,2017.0,24.0,21.0,5.333333333333333,14.533333333333333,1.8,4.033333333333333,0.3006666666666667,0.8666666666666666,2.3666666666666667,0.225,0.9666666666666668,1.6666666666666667,0.39066666666666666,0.369,0.8333333333333334,1.0333333333333334,0.5316666666666667,0.39999999999999997,2.1999999999999997,2.6333333333333333,0.7000000000000001,0.26666666666666666,0.19999999999999998,0.4666666666666666,1.0333333333333334,5.333333333333333,12.266666666666666,0.393,0.3853333333333333,0.17400000000000002,2.0666666666666664,43.43333333333334,24.8,5.1000000000000005,0.6333333333333334,0.7333333333333334,6.066666666666666,10.1,0.6666666666666666,0.26666666666666666,0.9666666666666667,0.114,-3.2000000000000006,2.8333333333333335,-0.4000000000000001,0.13333333333333333
17,Buddy Hield,0,2017.0,25.0,81.33333333333333,49.666666666666664,26.73333333333333,5.599999999999999,12.566666666666668,0.44333333333333336,2.466666666666667,5.866666666666667,0.4163333333333334,3.1333333333333333,6.633333333333333,0.4683333333333333,0.541,1.2666666666666668,1.4333333333333333,0.8683333333333333,0.8000000000000002,3.266666666666667,4.033333333333333,1.9666666666666668,0.7666666666666666,0.26666666666666666,1.5333333333333332,1.9333333333333333,14.933333333333332,15.133333333333335,0.5616666666666666,0.47000000000000003,0.10933333333333332,3.033333333333333,13.566666666666668,8.166666666666666,11.666666666666666,1.3666666666666665,0.8333333333333334,10.566666666666666,23.566666666666666,1.8666666666666665,1.4666666666666668,3.3333333333333335,0.069,1.5,-1.0999999999999999,0.3666666666666667,1.4000000000000001
18,Willy Hernangomez,0,2017.0,23.0,59.333333333333336,8.666666666666666,14.233333333333334,2.6333333333333333,5.0,0.5343333333333334,0.16666666666666666,0.39999999999999997,0.35633333333333334,2.533333333333333,4.633333333333334,0.5476666666666667,0.549,1.4000000000000001,2.033333333333333,0.6926666666666667,1.9000000000000001,3.4666666666666663,5.400000000000001,1.0,0.43333333333333335,0.3666666666666667,1.0333333333333332,1.7000000000000002,6.866666666666666,20.2,0.585,0.079,0.43533333333333335,14.133333333333335,26.866666666666664,20.433333333333334,11.166666666666666,1.4333333333333333,2.3333333333333335,14.9,21.133333333333333,1.5666666666666667,1.0333333333333332,2.6,0.15,0.7666666666666666,-0.3666666666666667,0.3333333333333333,0.4666666666666666
19,Juancho Hernangomez,0,2017.0,22.0,52.333333333333336,12.333333333333334,14.699999999999998,1.5999999999999999,3.6999999999999997,0.4256666666666667,0.7333333333333333,2.1333333333333333,0.3506666666666667,0.8333333333333334,1.5666666666666664,0.5453333333333333,0.5263333333333334,0.7333333333333334,0.9666666666666667,0.7833333333333333,0.7666666666666666,2.1999999999999997,3.0,0.6,0.3666666666666667,0.20000000000000004,0.4666666666666666,1.0999999999999999,4.666666666666667,11.366666666666667,0.5609999999999999,0.5823333333333333,0.25766666666666665,6.066666666666667,16.466666666666665,11.299999999999999,5.300000000000001,1.2666666666666666,1.2,10.1,13.6,1.0,0.6999999999999998,1.7333333333333334,0.08999999999999998,-0.7999999999999999,-0.7000000000000001,-1.5,0.20000000000000004
20,Bryn Forbes,0,2017.0,24.0,66.0,31.0,18.3,2.6666666666666665,6.2,0.4136666666666666,1.2333333333333334,3.1333333333333333,0.379,1.4333333333333333,3.1,0.4493333333333333,0.509,0.5,0.7000000000000001,0.7949999999999999,0.16666666666666666,1.5,1.6333333333333335,1.2333333333333334,0.3,0.0,0.6,1.3,7.1000000000000005,9.0,0.5243333333333333,0.5053333333333333,0.10166666666666667,0.8666666666666667,8.6,4.766666666666667,10.033333333333333,0.7000000000000001,0.06666666666666667,8.366666666666667,17.333333333333332,1.0333333333333334,0.9333333333333332,2.0,0.05333333333333334,-2.2333333333333334,-1.0,-3.233333333333333,-0.03333333333333336
21,Dorian Finney-Smith,0,2017.0,24.0,61.0,24.666666666666668,22.03333333333333,2.1666666666666665,5.466666666666666,0.39466666666666667,0.9,2.9,0.301,1.2666666666666666,2.6,0.5013333333333333,0.4753333333333334,0.6666666666666666,0.9333333333333332,0.7320000000000001,1.1333333333333333,2.5666666666666664,3.7000000000000006,1.0666666666666667,0.6666666666666666,0.3,0.8333333333333334,1.9333333333333333,5.8999999999999995,8.766666666666667,0.49933333333333335,0.5363333333333333,0.16733333333333333,5.5,13.133333333333333,9.233333333333334,7.1000000000000005,1.4666666666666668,1.2333333333333334,12.200000000000001,13.566666666666668,0.3,1.2666666666666666,1.5999999999999999,0.045000000000000005,-2.966666666666667,0.06666666666666665,-2.8666666666666667,-0.09999999999999999
22,Joel Embiid,1,2017.0,23.0,52.666666666666664,52.666666666666664,29.8,7.8999999999999995,16.433333333333334,0.4776666666666667,1.1333333333333335,3.5666666666666664,0.325,6.7,12.9,0.519,0.513,6.7,8.466666666666667,0.7853333333333333,2.2666666666666666,8.566666666666666,10.799999999999999,3.0,0.7333333333333334,2.0666666666666664,3.6666666666666665,3.4,23.53333333333333,24.366666666666664,0.5833333333333334,0.21666666666666667,0.5173333333333333,8.333333333333334,29.766666666666666,19.266666666666666,17.466666666666665,1.2333333333333334,5.633333333333333,15.566666666666668,34.233333333333334,2.566666666666667,3.033333333333333,5.599999999999999,0.15533333333333335,2.6333333333333333,1.6333333333333335,4.233333333333333,2.566666666666667
23,Kris Dunn,0,2017.0,23.0,58.666666666666664,31.333333333333332,25.533333333333335,3.9,9.266666666666667,0.4103333333333334,0.6,1.8666666666666665,0.321,3.266666666666667,7.3999999999999995,0.434,0.44366666666666665,1.0999999999999999,1.5,0.7146666666666667,0.4000000000000001,3.1,3.5,4.8,1.5,0.5,2.1,3.0666666666666664,9.5,11.666666666666666,0.46799999999999997,0.20800000000000005,0.165,1.7333333333333334,13.433333333333332,7.466666666666666,27.566666666666663,2.9,1.7333333333333334,18.099999999999998,19.666666666666668,-0.9,1.4666666666666668,0.5333333333333333,0.017666666666666667,-3.233333333333333,1.0333333333333334,-2.2666666666666666,-0.06666666666666667
24,Jaylen Brown,1,2017.0,21.0,74.0,38.333333333333336,24.599999999999998,4.266666666666667,9.2,0.4613333333333334,1.2,3.266666666666667,0.36000000000000004,3.0666666666666664,5.933333333333334,0.5143333333333334,0.5243333333333333,1.6666666666666667,2.5333333333333337,0.6623333333333333,0.7999999999999999,3.1999999999999997,3.966666666666667,1.2666666666666668,0.7666666666666666,0.3333333333333333,1.3333333333333333,2.3000000000000003,11.366666666666667,12.466666666666667,0.5493333333333333,0.34933333333333333,0.2793333333333333,3.5999999999999996,14.1,8.866666666666665,7.8,1.5333333333333334,1.2,11.533333333333333,20.533333333333335,0.6999999999999998,2.3000000000000003,3.0,0.07633333333333332,-1.8,-0.3,-2.1,0.0666666666666667
25,Malcolm Brogdon,0,2017.0,25.0,62.333333333333336,37.333333333333336,28.3,4.966666666666667,10.233333333333333,0.48233333333333334,1.3,3.266666666666667,0.405,3.633333333333333,6.966666666666666,0.5186666666666667,0.5466666666666666,1.7666666666666668,1.9666666666666668,0.8916666666666666,0.7000000000000001,2.8333333333333335,3.533333333333333,3.5333333333333337,0.9,0.2333333333333333,1.4333333333333333,2.0666666666666664,12.933333333333332,15.666666666666666,0.5823333333333333,0.31666666666666665,0.19000000000000003,2.8333333333333335,10.699999999999998,6.8999999999999995,18.933333333333334,1.5999999999999999,0.6333333333333333,11.666666666666666,19.433333333333334,2.9333333333333336,1.5,4.433333333333334,0.12066666666666666,0.6333333333333333,-0.4333333333333333,0.20000000000000004,1.0
26,Davis Bertans,0,2017.0,25.0,73.33333333333333,9.333333333333334,15.9,2.1,4.766666666666667,0.44333333333333336,1.3666666666666665,3.4333333333333336,0.4003333333333334,0.7333333333333334,1.3,0.5526666666666666,0.5886666666666667,0.5333333333333333,0.6333333333333334,0.8409999999999999,0.26666666666666666,2.0333333333333337,2.3333333333333335,1.0,0.3666666666666667,0.4000000000000001,0.5333333333333333,1.3666666666666665,6.133333333333333,13.333333333333334,0.6096666666666667,0.7246666666666667,0.137,2.1999999999999997,13.433333333333332,7.833333333333333,8.933333333333334,1.1666666666666667,2.2,9.366666666666665,15.733333333333333,1.7666666666666668,1.3666666666666665,3.1333333333333333,0.12933333333333333,0.8666666666666667,0.5333333333333333,1.4000000000000001,1.0333333333333332
27,Malik Beasley,0,2017.0,21.0,55.0,6.333333333333333,13.366666666666665,2.3333333333333335,5.1,0.4453333333333333,0.9666666666666667,2.533333333333333,0.3546666666666667,1.3666666666666665,2.533333333333333,0.5206666666666667,0.529,0.5,0.6,0.7716666666666666,0.26666666666666666,1.1333333333333333,1.4666666666666668,0.7333333333333334,0.39999999999999997,0.06666666666666667,0.5,0.8333333333333334,6.1000000000000005,12.299999999999999,0.5479999999999999,0.465,0.13733333333333334,2.6999999999999997,9.5,6.133333333333334,8.366666666666667,1.6000000000000003,0.5,9.066666666666666,18.96666666666667,1.0333333333333334,0.6666666666666666,1.6666666666666667,0.06666666666666667,-0.6666666666666666,-0.7666666666666666,-1.4333333333333333,0.26666666666666666
28,Delon Wright,0,2016.0,24.0,41.0,1.6666666666666667,15.266666666666666,2.0,4.533333333333333,0.44566666666666666,0.46666666666666673,1.2666666666666668,0.36133333333333334,1.5333333333333332,3.233333333333333,0.47866666666666663,0.49233333333333335,1.3333333333333333,1.6666666666666667,0.7786666666666667,0.5333333333333333,1.5,2.033333333333333,2.033333333333333,0.7666666666666666,0.3333333333333333,0.8666666666666667,0.8666666666666667,5.8,16.433333333333334,0.5496666666666666,0.25866666666666666,0.39433333333333326,3.933333333333333,11.366666666666665,7.7,20.1,2.466666666666667,1.6666666666666667,14.466666666666667,18.633333333333336,1.0999999999999999,0.9666666666666668,2.066666666666667,0.131,0.7999999999999999,1.2,2.0666666666666664,0.8666666666666666
29,Christian Wood,0,2016.3333333333333,21.333333333333332,17.0,0.6666666666666666,9.566666666666666,1.7,3.5,0.48600000000000004,0.20000000000000004,0.7333333333333334,0.23666666666666666,1.5,2.733333333333333,0.5556666666666666,0.5116666666666667,1.2,1.7,0.6946666666666665,0.9,1.9333333333333336,2.8000000000000003,0.26666666666666666,0.26666666666666666,0.4666666666666666,0.4666666666666666,0.7333333333333334,4.833333333333333,17.8,0.5626666666666666,0.21566666666666667,0.509,10.3,20.466666666666665,15.4,3.6999999999999997,1.4666666666666666,3.9333333333333336,10.966666666666669,20.3,0.23333333333333336,0.16666666666666666,0.4666666666666666,0.12433333333333334,-0.16666666666666666,-0.6333333333333333,-0.8000000000000002,0.06666666666666667
30,Justise Winslow,0,2016.0,20.0,54.666666666666664,16.0,29.333333333333332,3.3000000000000003,8.533333333333333,0.40066666666666667,0.5,1.7666666666666666,0.2853333333333334,2.8333333333333335,6.766666666666667,0.43166666666666664,0.434,1.2,1.8666666666666665,0.6453333333333334,1.0666666666666667,4.166666666666667,5.266666666666667,2.466666666666667,1.0333333333333332,0.3666666666666667,1.3666666666666665,2.466666666666667,8.366666666666667,9.366666666666667,0.4613333333333333,0.22366666666666668,0.22499999999999998,4.166666666666667,16.333333333333332,10.299999999999999,11.966666666666667,1.7666666666666668,1.1333333333333335,13.333333333333334,16.2,-0.30000000000000004,1.9666666666666668,1.6666666666666667,0.04,-3.3666666666666667,0.8666666666666667,-2.5,-0.06666666666666665
31,Myles Turner,0,2016.0,20.0,68.66666666666667,57.666666666666664,27.46666666666667,4.866666666666667,9.766666666666667,0.496,0.5,1.3333333333333333,0.3063333333333333,4.3999999999999995,8.433333333333332,0.5203333333333333,0.5193333333333334,2.3333333333333335,2.966666666666667,0.771,1.3999999999999997,5.0,6.400000000000001,1.0999999999999999,0.6333333333333333,1.7666666666666666,1.3,2.9000000000000004,12.5,16.833333333333332,0.561,0.13466666666666668,0.2996666666666667,5.833333333333333,20.133333333333336,13.033333333333333,6.2,1.1333333333333333,5.566666666666666,10.466666666666667,20.133333333333333,2.433333333333333,2.8333333333333335,5.266666666666667,0.12733333333333333,-0.9666666666666668,0.7000000000000001,-0.2333333333333333,0.9666666666666668
32,Karl-Anthony Towns,1,2016.0,21.0,82.0,82.0,34.86666666666667,8.4,15.466666666666669,0.543,1.0333333333333334,2.6666666666666665,0.37633333333333335,7.366666666666667,12.833333333333334,0.5753333333333334,0.5756666666666667,3.733333333333333,4.5,0.8336666666666667,3.1,8.6,11.700000000000001,2.3666666666666667,0.7333333333333334,1.4666666666666668,2.233333333333334,3.1333333333333333,21.566666666666666,24.433333333333334,0.618,0.16833333333333333,0.29033333333333333,10.266666666666667,28.73333333333333,19.466666666666665,11.766666666666666,1.0333333333333334,3.5666666666666664,11.466666666666667,25.099999999999998,8.666666666666666,3.0,11.666666666666666,0.19399999999999998,4.3,-0.30000000000000004,4.0,4.366666666666667
33,D'Angelo Russell,0,2016.0,20.0,63.666666666666664,47.666666666666664,27.53333333333333,5.433333333333334,13.266666666666666,0.4096666666666666,1.8666666666666665,5.5,0.3423333333333333,3.533333333333333,7.733333333333333,0.457,0.48066666666666663,2.033333333333333,2.7000000000000006,0.7530000000000001,0.5666666666666668,3.033333333333333,3.6,4.433333333333334,1.133333333333333,0.3,2.8000000000000003,1.9333333333333336,14.766666666666666,14.566666666666668,0.5113333333333333,0.4146666666666667,0.20366666666666666,2.1999999999999997,12.300000000000002,7.099999999999999,27.900000000000002,1.9333333333333336,0.7333333333333334,16.099999999999998,27.166666666666668,-0.3,0.8666666666666667,0.5666666666666668,0.016,0.26666666666666666,-1.7,-1.4333333333333333,0.26666666666666666
34,Terry Rozier,0,2016.0,22.0,64.33333333333333,5.333333333333333,17.0,2.2333333333333334,6.1000000000000005,0.3453333333333333,0.9666666666666667,2.6999999999999997,0.307,1.3,3.3666666666666667,0.36866666666666664,0.41,0.7666666666666666,1.0333333333333332,0.7816666666666666,0.6333333333333334,2.466666666666667,3.1333333333333333,1.8666666666666665,0.6,0.10000000000000002,0.7000000000000001,1.0,6.2,10.333333333333334,0.43733333333333335,0.39799999999999996,0.147,5.033333333333333,15.366666666666667,10.233333333333334,16.400000000000002,1.5333333333333332,0.6,10.966666666666667,18.4,0.5333333333333333,1.7,2.233333333333333,0.04566666666666667,-1.8,-0.03333333333333329,-1.8,0.6666666666666666
35,Josh Richardson,0,2016.0,23.0,62.0,39.0,28.333333333333332,3.6999999999999997,8.6,0.4323333333333334,1.3333333333333333,3.533333333333333,0.38966666666666666,2.3666666666666667,5.066666666666666,0.46166666666666667,0.5133333333333333,1.1333333333333335,1.5,0.7636666666666668,0.6666666666666666,2.3000000000000003,2.9333333333333336,2.3000000000000003,1.0999999999999999,0.7000000000000001,1.2,2.3666666666666667,9.899999999999999,11.9,0.5376666666666666,0.41500000000000004,0.18066666666666667,2.5,8.9,5.766666666666667,11.866666666666665,1.9666666666666666,2.0,11.333333333333334,16.266666666666666,1.1333333333333335,2.1999999999999997,3.366666666666667,0.09033333333333333,-1.2333333333333334,0.9666666666666668,-0.26666666666666666,0.9
36,Norman Powell,0,2016.0,23.0,65.0,20.0,16.0,2.3666666666666667,5.566666666666666,0.4246666666666667,0.7333333333333334,2.2666666666666666,0.3376666666666666,1.6333333333333335,3.3333333333333335,0.48866666666666664,0.49266666666666664,1.0333333333333334,1.2666666666666668,0.8080000000000002,0.26666666666666666,1.7666666666666666,2.066666666666667,1.1333333333333335,0.6,0.20000000000000004,0.8333333333333334,1.5,6.5,11.933333333333332,0.5283333333333333,0.4093333333333334,0.21633333333333335,2.1,12.5,7.366666666666667,10.500000000000002,1.9000000000000001,1.0666666666666667,12.166666666666666,19.26666666666667,0.49999999999999983,1.1666666666666667,1.6666666666666667,0.07633333333333334,-1.4333333333333336,0.20000000000000004,-1.2333333333333334,0.16666666666666666
37,Kristaps Porzingis,0,2016.0,21.0,62.0,61.666666666666664,31.2,6.666666666666667,15.233333333333334,0.4366666666666667,1.5666666666666664,4.333333333333333,0.36166666666666664,5.133333333333333,10.966666666666669,0.467,0.4876666666666667,3.4333333333333336,4.266666666666667,0.8056666666666668,1.5999999999999999,5.433333333333334,7.033333333333334,1.3333333333333333,0.7333333333333334,2.1,1.8,3.1333333333333333,18.36666666666667,18.499999999999996,0.5343333333333334,0.283,0.2786666666666667,5.666666666666667,19.0,12.366666666666667,7.133333333333333,1.1666666666666667,5.433333333333334,9.666666666666666,26.633333333333336,1.7666666666666666,2.2666666666666666,4.033333333333334,0.10033333333333334,1.0666666666666667,-0.03333333333333333,1.0,1.4333333333333333
38,Bobby Portis,0,2016.0,21.0,66.33333333333333,7.0,18.633333333333333,3.7000000000000006,8.0,0.462,0.6333333333333334,1.8,0.3333333333333333,3.0666666666666664,6.233333333333334,0.49933333333333335,0.49866666666666665,1.0,1.3666666666666665,0.719,1.8,3.8666666666666667,5.6000000000000005,1.0,0.4666666666666666,0.30000000000000004,0.9666666666666667,1.6333333333333335,9.0,16.133333333333336,0.5206666666666667,0.21666666666666667,0.16666666666666666,10.0,22.333333333333332,16.099999999999998,8.799999999999999,1.1333333333333335,1.2333333333333334,9.766666666666667,21.933333333333334,1.1333333333333335,1.3333333333333333,2.466666666666667,0.09366666666666668,0.03333333333333336,-1.3333333333333333,-1.3333333333333333,0.3
39,Cameron Payne,0,2016.0,22.0,37.666666666666664,5.0,16.8,2.533333333333333,6.566666666666667,0.38233333333333336,0.9666666666666667,2.766666666666666,0.341,1.5666666666666664,3.8000000000000003,0.4106666666666667,0.4543333333333333,0.3333333333333333,0.4333333333333333,0.7223333333333333,0.3333333333333333,1.5999999999999999,1.9333333333333333,2.733333333333333,0.7000000000000001,0.20000000000000004,1.0333333333333334,1.633333333333333,6.333333333333333,10.799999999999999,0.465,0.4226666666666667,0.067,1.8,10.566666666666666,6.233333333333334,23.366666666666664,2.1,0.9333333333333332,13.366666666666667,20.166666666666668,0.033333333333333305,0.5333333333333333,0.6333333333333333,0.04033333333333333,-2.1999999999999997,-0.20000000000000004,-2.4,-0.033333333333333326
40,Kelly Oubre Jr.,0,2016.0,21.0,74.33333333333333,8.333333333333334,19.5,2.5666666666666664,6.233333333333333,0.417,0.9,2.766666666666667,0.31466666666666665,1.7,3.5,0.48933333333333334,0.48333333333333334,1.2666666666666666,1.6666666666666667,0.737,0.6333333333333334,2.6666666666666665,3.3000000000000003,0.6666666666666666,0.6666666666666666,0.23333333333333336,0.7333333333333334,2.3333333333333335,7.266666666666667,9.733333333333333,0.519,0.422,0.25033333333333335,3.7999999999999994,15.933333333333332,9.833333333333332,4.3999999999999995,1.7333333333333334,1.0333333333333334,10.433333333333334,17.133333333333333,0.5666666666666667,1.5,2.033333333333333,0.057333333333333326,-3.1333333333333333,-0.19999999999999998,-3.3333333333333335,-0.26666666666666666
41,Raul Neto,0,2016.0,24.0,54.0,17.666666666666668,13.1,1.6333333333333335,3.733333333333333,0.4463333333333333,0.5333333333333333,1.3,0.37399999999999994,1.1333333333333335,2.4,0.4836666666666667,0.5106666666666667,0.4666666666666666,0.6666666666666666,0.7916666666666666,0.16666666666666666,1.0,1.1666666666666667,1.5999999999999999,0.5333333333333333,0.06666666666666667,0.8666666666666667,1.2,4.3,10.933333333333332,0.5356666666666666,0.3466666666666667,0.166,1.4333333333333336,8.633333333333333,5.1,18.933333333333334,2.2333333333333334,0.6666666666666666,16.96666666666667,16.766666666666666,0.2333333333333333,0.9333333333333335,1.1333333333333333,0.08133333333333333,-2.466666666666667,1.3,-1.1666666666666667,0.10000000000000002
42,Larry Nance Jr.,0,2016.0,24.0,64.0,18.666666666666668,21.5,3.033333333333333,5.6000000000000005,0.5446666666666666,0.06666666666666667,0.3333333333333333,0.18166666666666667,3.0,5.3,0.5630000000000001,0.5506666666666667,0.9333333333333332,1.3666666666666665,0.6943333333333334,1.9666666666666668,3.9,5.8999999999999995,1.1333333333333335,1.1666666666666667,0.5333333333333333,0.8000000000000002,2.3333333333333335,7.099999999999999,16.433333333333334,0.572,0.054,0.23700000000000002,9.833333333333334,20.066666666666666,14.866666666666667,8.0,2.6333333333333333,1.9333333333333336,11.133333333333335,13.966666666666667,2.3000000000000003,1.5666666666666664,3.8333333333333335,0.13233333333333333,-0.4666666666666666,0.9666666666666667,0.5,0.9333333333333332
43,T.J. McConnell,0,2016.0,24.0,79.33333333333333,23.0,22.833333333333332,2.7999999999999994,5.833333333333333,0.47666666666666674,0.3,0.8666666666666667,0.3276666666666667,2.5,4.966666666666666,0.5003333333333333,0.502,0.5333333333333333,0.7000000000000001,0.7466666666666667,0.5,2.566666666666667,3.0666666666666664,5.033333333333333,1.3666666666666665,0.13333333333333333,1.7333333333333334,1.5666666666666664,6.433333333333334,13.566666666666668,0.52,0.14866666666666664,0.119,2.4,12.333333333333334,7.366666666666667,33.06666666666667,2.8666666666666667,0.5,21.766666666666666,15.066666666666668,1.0999999999999999,2.1,3.1666666666666665,0.08333333333333333,-1.8,1.0666666666666667,-0.7333333333333334,0.5666666666666668
44,Boban Marjanovic,0,2016.0,28.0,42.666666666666664,1.6666666666666667,8.799999999999999,2.0,3.6,0.5606666666666668,0.0,0.0,0.0,2.0,3.6,0.5606666666666668,0.5606666666666668,1.6333333333333335,2.1,0.789,1.3,2.3666666666666667,3.6666666666666665,0.4333333333333333,0.2333333333333333,0.3333333333333333,0.5666666666666668,1.0,5.666666666666667,27.766666666666666,0.628,0.0,0.5830000000000001,16.366666666666664,30.03333333333333,23.133333333333336,7.699999999999999,1.2333333333333334,3.233333333333333,11.133333333333333,25.833333333333332,1.5,0.7333333333333334,2.1999999999999997,0.2733333333333333,3.866666666666667,0.2333333333333333,4.1000000000000005,0.6
45,Trey Lyles,0,2016.0,21.0,74.66666666666667,13.0,17.566666666666666,2.766666666666667,6.3999999999999995,0.4303333333333333,0.8666666666666667,2.5,0.361,1.9000000000000001,3.9,0.4746666666666666,0.49866666666666665,0.9666666666666667,1.3666666666666665,0.7076666666666666,0.7333333333333334,3.1999999999999997,3.9333333333333336,0.9666666666666667,0.3666666666666667,0.3333333333333333,0.8333333333333334,1.4333333333333333,7.400000000000001,13.133333333333333,0.524,0.385,0.20933333333333334,4.8,20.599999999999998,12.766666666666666,8.9,1.1,1.5,11.033333333333333,20.23333333333333,0.8000000000000002,1.5,2.3333333333333335,0.08166666666666667,-0.6000000000000001,-0.3,-0.9,0.3666666666666667
46,Kevon Looney,0,2016.0,20.0,41.333333333333336,2.6666666666666665,8.8,1.2,2.1,0.5579999999999999,0.06666666666666667,0.23333333333333336,0.3073333333333333,1.0999999999999999,1.8666666666666665,0.5803333333333334,0.5863333333333334,0.3333333333333333,0.6,0.38766666666666666,0.9666666666666668,1.5666666666666667,2.533333333333333,0.3666666666666667,0.26666666666666666,0.3666666666666667,0.3333333333333333,1.0666666666666667,2.766666666666667,15.666666666666666,0.5946666666666668,0.132,0.23900000000000002,14.766666666666666,20.933333333333334,18.0,4.833333333333333,1.1333333333333335,2.6333333333333333,12.233333333333334,14.1,0.7666666666666666,0.7000000000000001,1.4333333333333333,0.164,-0.6666666666666666,-0.7999999999999998,-1.4666666666666668,0.13333333333333333
